URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://hl7.lt/fhir/vitalsigns/ValueSet/device-type-heart-rate,1.0.0,active,,DeviceTypeHeartRate,Device Types for Heart Rate Measurement,"SELECT SNOMED CT code system values that describe the instrument used to measure the heart rate.","StructureDefinition/device-heart-rate","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/device-type-height-length,1.0.0,active,,DeviceTypeHeightLength,Device Types for Height Length Measurement,"SELECT SNOMED CT code system values that describe the instrument used to measure the body height/length.","StructureDefinition/device-body-height","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/device-type-weight,1.0.0,active,,DeviceTypeWeight,Device Types for Weight Measurement,"SELECT SNOMED CT code system values that describe the instrument used to measure the body weight.","StructureDefinition/device-body-weight","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/exertion-phase,1.0.0,active,,ExertionPhase,Exertion Phase,"SELECT SNOMED CT code system values that contains terms for exercise associated with a measurement.","StructureDefinition/exercise-association","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/heart-rate-measurement-body-location,1.0.0,active,,HeartRateMeasurementBodyLocation,Heart Rate Measurement Body Location,"SELECT SNOMED CT code system values that describe where on the body the heart rate was measured.","StructureDefinition/heart-rate","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/heart-rate-measurement-method,1.0.0,active,,HeartRateMeasurementMethod,Heart Rate Measurement Method,"SELECT SNOMED CT code system values that describe how the heart rate was measured.","StructureDefinition/heart-rate","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/heart-rate-observation,6.0.0,active,,HeartRateObservation,Heart Rate observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing heart rate vital sign measurements in Observation.code.","StructureDefinition/heart-rate","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/height-length-measurement-method,1.0.0,active,,HeightLengthMeasurementMethod,Height Length Measurement Method,"SELECT SNOMED CT code system values that describe how the height/length was measured.","StructureDefinition/body-height","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/measurement-environment,1.0.0,active,,MeasurementEnvironment,Measurement Environment,"Environment that indicate the surroundings the individual was in during the measurement (i.e. home, clinic, hospital, etc.).","StructureDefinition/measurement-setting","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/numeric-result-interpretation,1.0.0,active,,NumericResultInterpretation,Numeric Result Interpretation value set,"The HL7 V3:ObservationInterpretation code set (OID: 2.16.840.1.113883.5.83) that describes interpretations associated with a measured value.","StructureDefinition/blood-pressure-panel,StructureDefinition/heart-rate","THO (V3)"
https://hl7.lt/fhir/vitalsigns/ValueSet/numeric-result-interpretation-non-panic,1.0.0,active,,NumericResultInterpretationNonPanic,Numeric Result Interpretation without panic values, value set,"The HL7 V3:ObservationInterpretation code set (OID: 2.16.840.1.113883.5.83) that describes interpretations associated with a measured value, constrained to terms that are not those associated with 'panic' terms.","StructureDefinition/body-height,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","THO (V3)"
https://hl7.lt/fhir/vitalsigns/ValueSet/vital-signs-body-position,1.0.0,active,,VitalSignsBodyPosition,Body Position used in Vital Signs Measurements,"SELECT SNOMED CT code system values the position in which the individual was in during a measurement.","StructureDefinition/body-position,StructureDefinition/body-structure-blood-pressure","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/vital-signs-rate-unit,6.0.0,active,,VitalSignsRateUnit,Rate Units,"UCUM rate units for recording vital signs including heart and respiratory rate.","StructureDefinition/heart-rate","UCUM"
https://hl7.lt/fhir/vitalsigns/ValueSet/vital-signs-sleep-status,1.0.0,active,,VitalSignsSleepStatus,Sleep Status in Vital Signs Measurements,"SELECT SNOMED CT code system values that contains terms used to indicate the state of wakefulness during measurement.","StructureDefinition/sleep-status","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/waist-circumference-obervation,1.0.0,active,,WaistCircumferenceObservation,Waist Circumference observation codes,"Waist circumference observations.","StructureDefinition/waist-circumference","SCT"
